zone,day,hour,is_weekend,is_peak_hour,traffic,aqi,weather,fuel_consumption,power
Zone6,51,17,0,1,525,352,1,30.97,708
Zone6,51,18,0,1,523,340,1,30.86,671
Zone6,51,19,0,1,506,325,1,29.85,694
Zone6,51,20,0,1,514,324,2,30.33,657
Zone6,51,21,0,0,175,131,0,10.32,496
Zone6,51,22,0,0,145,106,1,8.55,468
Zone6,51,23,0,0,156,100,2,9.2,441
Zone6,52,0,0,0,158,134,0,9.32,511
Zone6,52,1,0,0,183,118,2,10.8,466
Zone6,52,2,0,0,181,145,2,10.68,457
Zone6,52,3,0,0,166,105,2,9.79,459
Zone6,52,4,0,0,174,140,1,10.27,527
Zone6,52,5,0,0,156,100,0,9.2,458
Zone6,52,6,0,0,168,115,0,9.91,478
Zone6,52,7,0,1,284,195,1,16.76,536
Zone6,52,8,0,1,250,154,2,14.75,576
Zone6,52,9,0,1,254,183,0,14.99,574
Zone6,52,10,0,1,266,186,2,15.69,545
Zone6,52,11,0,0,170,106,2,10.03,493
Zone6,52,12,0,0,169,120,1,9.97,477
Zone6,52,13,0,0,161,103,0,9.5,484
Zone6,52,14,0,0,155,96,0,9.14,523
Zone6,52,15,0,0,180,131,0,10.62,530
Zone6,52,16,0,0,184,129,1,10.86,478
Zone6,52,17,0,1,517,336,1,30.5,671
Zone6,52,18,0,1,500,319,1,29.5,707
Zone6,52,19,0,1,464,312,2,27.38,651
Zone6,52,20,0,1,494,300,1,29.15,633
Zone6,52,21,0,0,190,128,1,11.21,534
Zone6,52,22,0,0,199,134,1,11.74,486
Zone6,52,23,0,0,196,129,0,11.56,463
Zone6,53,0,0,0,142,113,0,8.38,480
Zone6,53,1,0,0,172,129,1,10.15,521
Zone6,53,2,0,0,158,126,1,9.32,504
Zone6,53,3,0,0,177,146,0,10.44,460
Zone6,53,4,0,0,183,144,2,10.8,516
Zone6,53,5,0,0,170,121,1,10.03,519
Zone6,53,6,0,0,152,103,0,8.97,448
Zone6,53,7,0,1,282,202,2,16.64,575
Zone6,53,8,0,1,285,200,0,16.81,531
Zone6,53,9,0,1,288,177,0,16.99,585
Zone6,53,10,0,1,262,195,1,15.46,512
Zone6,53,11,0,0,156,116,0,9.2,508
Zone6,53,12,0,0,169,144,1,9.97,440
Zone6,53,13,0,0,157,101,0,9.26,471
Zone6,53,14,0,0,199,148,0,11.74,547
Zone6,53,15,0,0,130,87,2,7.67,515
Zone6,53,16,0,0,169,132,0,9.97,453
Zone6,53,17,0,1,482,311,0,28.44,692
Zone6,53,18,0,1,461,320,2,27.2,634
Zone6,53,19,0,1,467,290,1,27.55,674
Zone6,53,20,0,1,502,313,0,29.62,656
Zone6,53,21,0,0,176,135,0,10.38,512
Zone6,53,22,0,0,144,129,2,8.5,470
Zone6,53,23,0,0,167,105,1,9.85,489
Zone6,54,0,0,0,151,97,1,8.91,519
Zone6,54,1,0,0,159,125,0,9.38,451
Zone6,54,2,0,0,134,102,2,7.91,472
Zone6,54,3,0,0,155,118,1,9.14,474
Zone6,54,4,0,0,199,129,2,11.74,549
Zone6,54,5,0,0,146,130,0,8.61,438
Zone6,54,6,0,0,143,105,1,8.44,428
Zone6,54,7,0,1,311,198,0,18.35,588
Zone6,54,8,0,1,248,171,2,14.63,509
Zone6,54,9,0,1,278,197,1,16.4,597
Zone6,54,10,0,1,296,195,2,17.46,550
Zone6,54,11,0,0,133,117,1,7.85,468
Zone6,54,12,0,0,154,102,1,9.09,511
Zone6,54,13,0,0,187,151,2,11.03,450
Zone6,54,14,0,0,148,128,1,8.73,495
Zone6,54,15,0,0,179,146,2,10.56,509
Zone6,54,16,0,0,144,109,0,8.5,510
Zone6,54,17,0,1,511,315,0,30.15,653
Zone6,54,18,0,1,484,329,2,28.56,701
Zone6,54,19,0,1,526,322,2,31.03,716
Zone6,54,20,0,1,490,319,1,28.91,639
Zone6,54,21,0,0,172,119,2,10.15,460
Zone6,54,22,0,0,147,98,2,8.67,477
Zone6,54,23,0,0,198,141,2,11.68,534
Zone6,55,0,1,0,94,76,2,5.55,464
Zone6,55,1,1,0,118,93,0,6.96,492
Zone6,55,2,1,0,118,106,1,6.96,473
Zone6,55,3,1,0,136,92,2,8.02,430
Zone6,55,4,1,0,120,109,1,7.08,426
Zone6,55,5,1,0,153,113,0,9.03,470
Zone6,55,6,1,0,102,99,2,6.02,430
Zone6,55,7,1,1,216,164,1,12.74,503
Zone6,55,8,1,1,246,187,2,14.51,510
Zone6,55,9,1,1,265,185,2,15.63,499
Zone6,55,10,1,1,273,187,1,16.11,501
Zone6,55,11,1,0,164,137,0,9.68,461
Zone6,55,12,1,0,136,87,2,8.02,505
Zone6,55,13,1,0,99,64,0,5.84,487
Zone6,55,14,1,0,133,88,0,7.85,457
Zone6,55,15,1,0,125,89,1,7.38,421
Zone6,55,16,1,0,141,98,2,8.32,437
Zone6,55,17,1,1,436,295,1,25.72,648
Zone6,55,18,1,1,485,334,2,28.61,682
Zone6,55,19,1,1,474,291,1,27.97,645
Zone6,55,20,1,1,433,264,0,25.55,601
Zone6,55,21,1,0,162,132,0,9.56,486
Zone6,55,22,1,0,120,79,0,7.08,424
Zone6,55,23,1,0,95,90,1,5.6,403
Zone6,56,0,1,0,102,101,1,6.02,480
Zone6,56,1,1,0,111,76,2,6.55,482
Zone6,56,2,1,0,116,101,2,6.84,421
Zone6,56,3,1,0,121,108,0,7.14,507
Zone6,56,4,1,0,148,105,2,8.73,517
Zone6,56,5,1,0,162,108,1,9.56,434
Zone6,56,6,1,0,99,67,2,5.84,401
Zone6,56,7,1,1,236,150,1,13.92,481
Zone6,56,8,1,1,255,185,2,15.04,503
Zone6,56,9,1,1,216,154,2,12.74,526
Zone6,56,10,1,1,234,151,2,13.81,522
Zone6,56,11,1,0,140,98,0,8.26,464
Zone6,56,12,1,0,146,131,1,8.61,513
Zone6,56,13,1,0,139,106,2,8.2,517
Zone6,56,14,1,0,154,97,1,9.09,516
Zone6,56,15,1,0,95,70,0,5.6,402
Zone6,56,16,1,0,131,90,0,7.73,422
Zone6,56,17,1,1,451,283,1,26.61,658
Zone6,56,18,1,1,456,285,0,26.9,690
Zone6,56,19,1,1,483,332,0,28.5,621
Zone6,56,20,1,1,449,281,1,26.49,686
Zone6,56,21,1,0,122,91,1,7.2,426
Zone6,56,22,1,0,142,124,0,8.38,471
Zone6,56,23,1,0,96,81,2,5.66,491
Zone6,57,0,0,0,189,126,2,11.15,494
Zone6,57,1,0,0,130,90,0,7.67,432
Zone6,57,2,0,0,198,130,2,11.68,481
Zone6,57,3,0,0,132,105,2,7.79,425
Zone6,57,4,0,0,162,120,2,9.56,463
Zone6,57,5,0,0,146,112,2,8.61,439
Zone6,57,6,0,0,141,107,0,8.32,486
Zone6,57,7,0,1,277,185,2,16.34,539
Zone6,57,8,0,1,297,195,0,17.52,606
Zone6,57,9,0,1,295,211,2,17.4,559
Zone6,57,10,0,1,317,208,1,18.7,612
Zone6,57,11,0,0,197,153,1,11.62,471
Zone6,57,12,0,0,142,120,2,8.38,435
Zone6,57,13,0,0,177,147,1,10.44,492
Zone6,57,14,0,0,192,157,1,11.33,544
Zone6,57,15,0,0,130,85,1,7.67,439
Zone6,57,16,0,0,163,102,0,9.62,500
Zone6,57,17,0,1,529,327,1,31.21,718
Zone6,57,18,0,1,486,312,2,28.67,677
Zone6,57,19,0,1,488,299,2,28.79,624
Zone6,57,20,0,1,508,313,1,29.97,634
Zone6,57,21,0,0,175,115,0,10.32,485
Zone6,57,22,0,0,179,125,0,10.56,481
Zone6,57,23,0,0,154,114,0,9.09,476
Zone6,58,0,0,0,133,102,1,7.85,515
Zone6,58,1,0,0,152,98,0,8.97,446
Zone6,58,2,0,0,183,132,1,10.8,481
Zone6,58,3,0,0,167,138,2,9.85,460
Zone6,58,4,0,0,184,128,0,10.86,541
Zone6,58,5,0,0,175,135,2,10.32,461
Zone6,58,6,0,0,154,101,2,9.09,491
Zone6,58,7,0,1,260,166,2,15.34,552
Zone6,58,8,0,1,276,204,2,16.28,521
Zone6,58,9,0,1,282,188,2,16.64,518
Zone6,58,10,0,1,296,199,0,17.46,525
Zone6,58,11,0,0,177,138,0,10.44,468
Zone6,58,12,0,0,176,136,0,10.38,535
Zone6,58,13,0,0,140,100,1,8.26,432
Zone6,58,14,0,0,149,127,0,8.79,444
Zone6,58,15,0,0,170,142,2,10.03,514
Zone6,58,16,0,0,146,95,0,8.61,476
Zone6,58,17,0,1,479,326,2,28.26,696
Zone6,58,18,0,1,497,330,0,29.32,641
Zone6,58,19,0,1,474,324,2,27.97,677
Zone6,58,20,0,1,480,318,0,28.32,628
Zone6,58,21,0,0,178,127,1,10.5,442
Zone6,58,22,0,0,161,114,1,9.5,494
Zone6,58,23,0,0,183,119,2,10.8,538
Zone6,59,0,0,0,163,118,2,9.62,513
Zone6,59,1,0,0,177,115,1,10.44,526
Zone6,59,2,0,0,172,126,2,10.15,480
Zone6,59,3,0,0,181,129,2,10.68,530
Zone6,59,4,0,0,160,135,2,9.44,474
Zone6,59,5,0,0,153,111,2,9.03,439
Zone6,59,6,0,0,168,135,2,9.91,519
Zone6,59,7,0,1,271,202,1,15.99,507
Zone6,59,8,0,1,250,168,0,14.75,489
Zone6,59,9,0,1,287,213,1,16.93,589
Zone6,59,10,0,1,284,190,2,16.76,504
Zone6,59,11,0,0,174,136,0,10.27,505
Zone6,59,12,0,0,159,106,2,9.38,455
Zone6,59,13,0,0,150,98,2,8.85,480
Zone6,59,14,0,0,136,120,1,8.02,459
Zone6,59,15,0,0,167,104,0,9.85,473
Zone6,59,16,0,0,195,139,2,11.5,477
Zone6,59,17,0,1,482,296,0,28.44,654
Zone6,59,18,0,1,487,299,0,28.73,669
Zone6,59,19,0,1,498,315,1,29.38,657
Zone6,59,20,0,1,465,301,1,27.43,651
Zone6,59,21,0,0,176,145,0,10.38,541
Zone6,59,22,0,0,155,116,1,9.14,523
Zone6,59,23,0,0,134,96,0,7.91,481
Zone6,60,0,0,0,137,93,2,8.08,460
Zone6,60,1,0,0,150,101,0,8.85,445
Zone6,60,2,0,0,193,142,2,11.39,500
Zone6,60,3,0,0,165,135,2,9.73,503
Zone6,60,4,0,0,187,136,0,11.03,546
Zone6,60,5,0,0,163,122,0,9.62,472
Zone6,60,6,0,0,178,142,1,10.5,465
Zone6,60,7,0,1,265,187,0,15.63,534
Zone6,60,8,0,1,283,190,0,16.7,580
Zone6,60,9,0,1,299,184,0,17.64,559
Zone6,60,10,0,1,303,211,1,17.88,512
Zone6,60,11,0,0,180,144,2,10.62,542
Zone6,60,12,0,0,199,135,1,11.74,462
Zone6,60,13,0,0,193,159,0,11.39,541
Zone6,60,14,0,0,181,132,1,10.68,509
Zone6,60,15,0,0,170,114,2,10.03,512
Zone6,60,16,0,0,136,95,2,8.02,494
Zone6,60,17,0,1,515,322,1,30.38,718
Zone6,60,18,0,1,477,301,2,28.14,697
Zone6,60,19,0,1,504,315,0,29.74,682
Zone6,60,20,0,1,485,334,0,28.61,627
Zone6,60,21,0,0,174,136,0,10.27,495
Zone6,60,22,0,0,168,138,2,9.91,526
Zone6,60,23,0,0,152,133,2,8.97,499
Zone6,61,0,0,0,192,142,2,11.33,547
Zone6,61,1,0,0,174,110,0,10.27,452
Zone6,61,2,0,0,162,107,2,9.56,482
Zone6,61,3,0,0,183,145,1,10.8,527
Zone6,61,4,0,0,179,114,2,10.56,512
Zone6,61,5,0,0,137,85,1,8.08,451
Zone6,61,6,0,0,188,144,1,11.09,519
Zone6,61,7,0,1,288,196,1,16.99,522
Zone6,61,8,0,1,260,175,0,15.34,566
Zone6,61,9,0,1,289,189,2,17.05,517
Zone6,61,10,0,1,259,187,1,15.28,568
Zone6,61,11,0,0,199,138,2,11.74,458
Zone6,61,12,0,0,163,135,2,9.62,445
Zone6,61,13,0,0,147,91,0,8.67,448
Zone6,61,14,0,0,134,102,0,7.91,442
Zone6,61,15,0,0,132,94,0,7.79,475
Zone6,61,16,0,0,168,125,2,9.91,517
Zone6,61,17,0,1,486,334,1,28.67,664
Zone6,61,18,0,1,521,336,2,30.74,637
Zone6,61,19,0,1,498,309,0,29.38,642
Zone6,61,20,0,1,494,340,2,29.15,666
Zone6,61,21,0,0,167,107,2,9.85,475
Zone6,61,22,0,0,177,145,0,10.44,442
Zone6,61,23,0,0,170,114,2,10.03,505
Zone6,62,0,1,0,159,104,1,9.38,496
Zone6,62,1,1,0,130,83,2,7.67,471
Zone6,62,2,1,0,159,118,0,9.38,476
Zone6,62,3,1,0,104,72,1,6.14,463
Zone6,62,4,1,0,104,100,2,6.14,446
Zone6,62,5,1,0,94,60,0,5.55,456
Zone6,62,6,1,0,117,99,0,6.9,439
Zone6,62,7,1,1,264,172,1,15.58,510
Zone6,62,8,1,1,240,168,2,14.16,518
Zone6,62,9,1,1,246,155,0,14.51,490
Zone6,62,10,1,1,234,150,0,13.81,568
Zone6,62,11,1,0,137,104,0,8.08,467
Zone6,62,12,1,0,157,123,2,9.26,497
Zone6,62,13,1,0,159,118,1,9.38,448
Zone6,62,14,1,0,131,82,2,7.73,444
Zone6,62,15,1,0,154,97,0,9.09,441
Zone6,62,16,1,0,107,95,0,6.31,481
Zone6,62,17,1,1,456,299,0,26.9,642
Zone6,62,18,1,1,463,315,0,27.32,600
Zone6,62,19,1,1,426,284,0,25.13,643
Zone6,62,20,1,1,495,312,0,29.2,657
Zone6,62,21,1,0,132,118,0,7.79,490
Zone6,62,22,1,0,160,110,1,9.44,522
Zone6,62,23,1,0,163,126,1,9.62,440
Zone6,63,0,1,0,142,119,1,8.38,459
Zone6,63,1,1,0,156,114,1,9.2,475
Zone6,63,2,1,0,131,121,0,7.73,477
Zone6,63,3,1,0,121,105,0,7.14,457
Zone6,63,4,1,0,128,92,0,7.55,431
Zone6,63,5,1,0,113,96,2,6.67,483
Zone6,63,6,1,0,130,121,1,7.67,439
Zone6,63,7,1,1,257,190,2,15.16,524
Zone6,63,8,1,1,266,185,2,15.69,542
Zone6,63,9,1,1,258,163,0,15.22,583
Zone6,63,10,1,1,221,143,2,13.04,489
Zone6,63,11,1,0,107,77,1,6.31,431
Zone6,63,12,1,0,122,88,1,7.2,434
Zone6,63,13,1,0,126,83,0,7.43,457
Zone6,63,14,1,0,136,111,1,8.02,425
Zone6,63,15,1,0,123,114,2,7.26,461
Zone6,63,16,1,0,112,87,0,6.61,426
Zone6,63,17,1,1,451,293,1,26.61,663
Zone6,63,18,1,1,425,282,0,25.07,652
Zone6,63,19,1,1,448,298,2,26.43,624
Zone6,63,20,1,1,473,313,2,27.91,696
Zone6,63,21,1,0,151,131,2,8.91,455
Zone6,63,22,1,0,128,88,0,7.55,473
Zone6,63,23,1,0,116,88,1,6.84,494
Zone6,64,0,0,0,181,132,1,10.68,517
Zone6,64,1,0,0,178,150,2,10.5,488
Zone6,64,2,0,0,164,141,1,9.68,516
Zone6,64,3,0,0,196,159,0,11.56,511
Zone6,64,4,0,0,157,129,2,9.26,517
Zone6,64,5,0,0,178,111,2,10.5,494
Zone6,64,6,0,0,188,139,0,11.09,465
Zone6,64,7,0,1,277,176,2,16.34,564
Zone6,64,8,0,1,292,211,2,17.23,538
Zone6,64,9,0,1,265,195,0,15.63,510
Zone6,64,10,0,1,256,191,2,15.1,515
Zone6,64,11,0,0,181,118,2,10.68,539
Zone6,64,12,0,0,151,108,1,8.91,470
Zone6,64,13,0,0,157,101,0,9.26,485
Zone6,64,14,0,0,138,110,2,8.14,424
Zone6,64,15,0,0,149,130,2,8.79,474
Zone6,64,16,0,0,143,93,2,8.44,468
Zone6,64,17,0,1,491,313,1,28.97,666
Zone6,64,18,0,1,472,320,2,27.85,614
Zone6,64,19,0,1,515,335,0,30.38,689
Zone6,64,20,0,1,474,289,0,27.97,704
Zone6,64,21,0,0,135,113,2,7.96,516
Zone6,64,22,0,0,138,97,0,8.14,454
Zone6,64,23,0,0,200,156,2,11.8,543
Zone6,65,0,0,0,158,128,1,9.32,444
Zone6,65,1,0,0,174,127,0,10.27,461
Zone6,65,2,0,0,151,129,0,8.91,465
Zone6,65,3,0,0,157,118,0,9.26,511
Zone6,65,4,0,0,159,134,1,9.38,454
Zone6,65,5,0,0,174,120,0,10.27,498
Zone6,65,6,0,0,132,113,0,7.79,514
Zone6,65,7,0,1,301,189,1,17.76,543
Zone6,65,8,0,1,304,198,1,17.94,547
Zone6,65,9,0,1,298,189,1,17.58,565
Zone6,65,10,0,1,268,177,2,15.81,565
Zone6,65,11,0,0,135,96,1,7.96,507
Zone6,65,12,0,0,178,138,2,10.5,536
Zone6,65,13,0,0,183,114,0,10.8,457
Zone6,65,14,0,0,185,143,1,10.91,481
Zone6,65,15,0,0,188,138,1,11.09,463
Zone6,65,16,0,0,168,121,0,9.91,436
Zone6,65,17,0,1,480,322,0,28.32,683
Zone6,65,18,0,1,481,329,2,28.38,677
Zone6,65,19,0,1,495,331,2,29.2,689
Zone6,65,20,0,1,474,325,1,27.97,631
Zone6,65,21,0,0,139,94,1,8.2,486
Zone6,65,22,0,0,189,151,2,11.15,525
Zone6,65,23,0,0,169,120,2,9.97,510
Zone6,66,0,0,0,152,126,0,8.97,433
Zone6,66,1,0,0,199,140,2,11.74,502
Zone6,66,2,0,0,194,152,2,11.45,540
Zone6,66,3,0,0,132,117,2,7.79,492
Zone6,66,4,0,0,158,111,2,9.32,440
Zone6,66,5,0,0,199,126,1,11.74,530
Zone6,66,6,0,0,134,83,2,7.91,461
Zone6,66,7,0,1,263,199,2,15.52,565
Zone6,66,8,0,1,275,179,0,16.22,582
Zone6,66,9,0,1,286,178,2,16.87,514
Zone6,66,10,0,1,284,184,0,16.76,567
Zone6,66,11,0,0,194,139,0,11.45,549
Zone6,66,12,0,0,162,102,0,9.56,479
Zone6,66,13,0,0,191,124,1,11.27,544
Zone6,66,14,0,0,149,107,1,8.79,515
Zone6,66,15,0,0,177,111,1,10.44,469
Zone6,66,16,0,0,148,112,2,8.73,514
Zone6,66,17,0,1,469,289,0,27.67,627
Zone6,66,18,0,1,500,316,2,29.5,683
Zone6,66,19,0,1,462,294,0,27.26,605
Zone6,66,20,0,1,475,297,2,28.02,688
Zone6,66,21,0,0,148,105,0,8.73,485
Zone6,66,22,0,0,158,136,2,9.32,491
Zone6,66,23,0,0,193,132,1,11.39,472
Zone6,67,0,0,0,187,120,1,11.03,526
Zone6,67,1,0,0,195,122,1,11.5,550
Zone6,67,2,0,0,187,119,0,11.03,455
Zone6,67,3,0,0,146,127,0,8.61,495
Zone6,67,4,0,0,191,140,1,11.27,492
Zone6,67,5,0,0,157,135,0,9.26,439
Zone6,67,6,0,0,198,149,2,11.68,531
Zone6,67,7,0,1,298,212,1,17.58,587
Zone6,67,8,0,1,299,217,0,17.64,552
Zone6,67,9,0,1,251,158,2,14.81,501
Zone6,67,10,0,1,289,198,1,17.05,542
Zone6,67,11,0,0,149,95,1,8.79,442
Zone6,67,12,0,0,178,148,2,10.5,506
Zone6,67,13,0,0,194,127,2,11.45,498
Zone6,67,14,0,0,142,98,0,8.38,473
Zone6,67,15,0,0,133,110,0,7.85,481
Zone6,67,16,0,0,198,143,0,11.68,485
Zone6,67,17,0,1,468,285,2,27.61,680
Zone6,67,18,0,1,485,300,1,28.61,664
Zone6,67,19,0,1,512,348,2,30.21,690
Zone6,67,20,0,1,477,322,1,28.14,652
Zone6,67,21,0,0,136,119,1,8.02,472
Zone6,67,22,0,0,171,137,1,10.09,486
Zone6,67,23,0,0,164,127,2,9.68,456
Zone6,68,0,0,0,142,123,2,8.38,511
Zone6,68,1,0,0,194,141,2,11.45,497
Zone6,68,2,0,0,155,97,2,9.14,451
Zone6,68,3,0,0,192,143,1,11.33,462
Zone6,68,4,0,0,188,151,2,11.09,489
Zone6,68,5,0,0,193,157,0,11.39,481
Zone6,68,6,0,0,138,123,2,8.14,472
Zone6,68,7,0,1,269,203,0,15.87,502
Zone6,68,8,0,1,255,195,1,15.04,504
Zone6,68,9,0,1,305,192,0,17.99,552
Zone6,68,10,0,1,317,223,2,18.7,612
Zone6,68,11,0,0,192,136,1,11.33,550
Zone6,68,12,0,0,181,137,0,10.68,509
Zone6,68,13,0,0,131,94,0,7.73,483
Zone6,68,14,0,0,176,128,1,10.38,481
Zone6,68,15,0,0,159,138,1,9.38,484
Zone6,68,16,0,0,168,139,2,9.91,509
Zone6,68,17,0,1,502,315,0,29.62,715
Zone6,68,18,0,1,479,321,2,28.26,610
Zone6,68,19,0,1,480,325,0,28.32,691
Zone6,68,20,0,1,470,295,0,27.73,696
Zone6,68,21,0,0,156,126,0,9.2,468
Zone6,68,22,0,0,160,135,1,9.44,529
Zone6,68,23,0,0,147,118,2,8.67,431
Zone6,69,0,1,0,115,85,0,6.78,458
Zone6,69,1,1,0,104,94,1,6.14,408
Zone6,69,2,1,0,158,128,0,9.32,467
Zone6,69,3,1,0,120,76,1,7.08,439
Zone6,69,4,1,0,131,85,0,7.73,418
Zone6,69,5,1,0,163,126,1,9.62,497
Zone6,69,6,1,0,127,102,1,7.49,471
Zone6,69,7,1,1,239,165,1,14.1,568
Zone6,69,8,1,1,258,163,0,15.22,504
Zone6,69,9,1,1,276,209,0,16.28,540
Zone6,69,10,1,1,251,186,1,14.81,510
Zone6,69,11,1,0,115,88,0,6.78,491
Zone6,69,12,1,0,132,116,1,7.79,431
Zone6,69,13,1,0,135,123,1,7.96,488
Zone6,69,14,1,0,153,125,1,9.03,485
Zone6,69,15,1,0,149,116,1,8.79,431
Zone6,69,16,1,0,149,130,1,8.79,445
Zone6,69,17,1,1,488,335,1,28.79,624
Zone6,69,18,1,1,481,294,1,28.38,631
Zone6,69,19,1,1,494,300,2,29.15,705
Zone6,69,20,1,1,427,292,1,25.19,645
Zone6,69,21,1,0,105,72,2,6.19,420
Zone6,69,22,1,0,144,116,1,8.5,436
Zone6,69,23,1,0,161,110,1,9.5,447
Zone6,70,0,1,0,122,106,2,7.2,419
Zone6,70,1,1,0,129,81,1,7.61,480
Zone6,70,2,1,0,105,76,1,6.19,417
Zone6,70,3,1,0,163,101,1,9.62,533
Zone6,70,4,1,0,164,118,1,9.68,438
Zone6,70,5,1,0,100,82,1,5.9,485
Zone6,70,6,1,0,156,123,1,9.2,440
Zone6,70,7,1,1,282,177,2,16.64,525
Zone6,70,8,1,1,249,154,0,14.69,530
Zone6,70,9,1,1,228,177,2,13.45,544
Zone6,70,10,1,1,237,182,0,13.98,558
Zone6,70,11,1,0,117,107,2,6.9,436
Zone6,70,12,1,0,164,132,2,9.68,525
Zone6,70,13,1,0,98,91,0,5.78,398
Zone6,70,14,1,0,118,83,0,6.96,492
Zone6,70,15,1,0,160,117,2,9.44,467
Zone6,70,16,1,0,121,88,0,7.14,501
Zone6,70,17,1,1,429,278,2,25.31,628
Zone6,70,18,1,1,452,290,1,26.67,602
Zone6,70,19,1,1,438,304,1,25.84,593
Zone6,70,20,1,1,426,275,2,25.13,582
Zone6,70,21,1,0,99,84,1,5.84,482
Zone6,70,22,1,0,151,125,1,8.91,441
Zone6,70,23,1,0,99,81,0,5.84,402
Zone6,71,0,0,0,194,121,0,11.45,544
Zone6,71,1,0,0,177,118,2,10.44,452
Zone6,71,2,0,0,172,142,0,10.15,469
Zone6,71,3,0,0,200,140,0,11.8,513
Zone6,71,4,0,0,170,127,0,10.03,501
Zone6,71,5,0,0,197,130,2,11.62,457
Zone6,71,6,0,0,131,97,1,7.73,474
Zone6,71,7,0,1,276,184,1,16.28,533
Zone6,71,8,0,1,288,189,2,16.99,527
Zone6,71,9,0,1,267,199,1,15.75,521
Zone6,71,10,0,1,280,210,0,16.52,546
Zone6,71,11,0,0,197,136,0,11.62,479
Zone6,71,12,0,0,149,105,1,8.79,426
Zone6,71,13,0,0,197,146,2,11.62,532
Zone6,71,14,0,0,197,155,0,11.62,548
Zone6,71,15,0,0,177,142,1,10.44,525
Zone6,71,16,0,0,182,124,0,10.74,499
Zone6,71,17,0,1,466,299,0,27.49,642
Zone6,71,18,0,1,518,321,0,30.56,712
Zone6,71,19,0,1,494,337,1,29.15,645
Zone6,71,20,0,1,490,310,0,28.91,626
Zone6,71,21,0,0,157,118,2,9.26,435
Zone6,71,22,0,0,182,147,0,10.74,503
Zone6,71,23,0,0,164,134,0,9.68,477
Zone6,72,0,0,0,160,138,2,9.44,466
Zone6,72,1,0,0,179,133,2,10.56,458
Zone6,72,2,0,0,162,124,2,9.56,445
Zone6,72,3,0,0,176,109,1,10.38,461
Zone6,72,4,0,0,194,124,1,11.45,459
Zone6,72,5,0,0,182,134,1,10.74,530
Zone6,72,6,0,0,162,124,2,9.56,461
Zone6,72,7,0,1,264,174,0,15.58,582
Zone6,72,8,0,1,260,198,2,15.34,525
Zone6,72,9,0,1,261,171,2,15.4,543
Zone6,72,10,0,1,316,194,0,18.64,589
Zone6,72,11,0,0,169,116,2,9.97,530
Zone6,72,12,0,0,131,119,1,7.73,446
Zone6,72,13,0,0,143,99,1,8.44,501
Zone6,72,14,0,0,169,108,2,9.97,526
Zone6,72,15,0,0,177,145,0,10.44,510
Zone6,72,16,0,0,149,115,2,8.79,486
Zone6,72,17,0,1,509,349,2,30.03,628
Zone6,72,18,0,1,495,331,2,29.2,639
Zone6,72,19,0,1,471,290,1,27.79,613
Zone6,72,20,0,1,492,315,0,29.03,661
Zone6,72,21,0,0,190,157,1,11.21,493
Zone6,72,22,0,0,141,122,2,8.32,455
Zone6,72,23,0,0,168,116,1,9.91,515
Zone6,73,0,0,0,155,119,1,9.14,466
Zone6,73,1,0,0,172,117,2,10.15,493
Zone6,73,2,0,0,148,112,1,8.73,458
Zone6,73,3,0,0,195,128,2,11.5,501
Zone6,73,4,0,0,186,133,0,10.97,531
Zone6,73,5,0,0,151,132,0,8.91,477
Zone6,73,6,0,0,135,94,0,7.96,492
Zone6,73,7,0,1,269,184,2,15.87,504
Zone6,73,8,0,1,282,211,0,16.64,499
Zone6,73,9,0,1,304,187,2,17.94,588
Zone6,73,10,0,1,275,169,0,16.22,512
Zone6,73,11,0,0,194,157,0,11.45,494
Zone6,73,12,0,0,138,106,0,8.14,512
Zone6,73,13,0,0,139,111,1,8.2,478
Zone6,73,14,0,0,136,89,0,8.02,519
Zone6,73,15,0,0,166,103,2,9.79,534
Zone6,73,16,0,0,143,102,0,8.44,447
Zone6,73,17,0,1,475,294,2,28.02,641
Zone6,73,18,0,1,500,343,0,29.5,629
Zone6,73,19,0,1,469,309,1,27.67,666
Zone6,73,20,0,1,468,305,0,27.61,618
Zone6,73,21,0,0,143,116,1,8.44,501
Zone6,73,22,0,0,154,132,1,9.09,466
Zone6,73,23,0,0,134,88,1,7.91,419
Zone6,74,0,0,0,168,136,2,9.91,445
Zone6,74,1,0,0,170,135,1,10.03,502
Zone6,74,2,0,0,177,145,1,10.44,443
Zone6,74,3,0,0,172,109,2,10.15,508
Zone6,74,4,0,0,183,148,0,10.8,483
Zone6,74,5,0,0,169,129,0,9.97,476
Zone6,74,6,0,0,175,118,0,10.32,525
Zone6,74,7,0,1,273,199,1,16.11,506
Zone6,74,8,0,1,308,227,1,18.17,579
Zone6,74,9,0,1,264,193,1,15.58,587
Zone6,74,10,0,1,262,161,1,15.46,564
Zone6,74,11,0,0,160,106,2,9.44,494
Zone6,74,12,0,0,151,126,0,8.91,467
Zone6,74,13,0,0,156,117,1,9.2,523
Zone6,74,14,0,0,145,95,2,8.55,498
Zone6,74,15,0,0,188,145,2,11.09,473
Zone6,74,16,0,0,177,123,1,10.44,476
Zone6,74,17,0,1,484,328,0,28.56,657
Zone6,74,18,0,1,515,351,2,30.38,719
Zone6,74,19,0,1,473,297,2,27.91,622
Zone6,74,20,0,1,486,310,1,28.67,623
Zone6,74,21,0,0,135,116,1,7.96,452
Zone6,74,22,0,0,135,115,2,7.96,429
